id;time;id_station;latitud;longitud;temperature;humidity;wind_speed;solar_radiation
1825;1719802800;4;-26.67;-57.13;38.0;57.0;22.0;43.0
1826;1719802800;5;-26.17;-56.35;31.0;64.0;19.0;47.0
1827;1719802800;6;-25.75;-56.43;35.0;39.0;14.0;86.0
1828;1719802800;7;-25.62;-57.13;35.0;94.0;27.0;99.0
1829;1719802800;8;-25.5;-56.4;38.0;79.0;8.0;45.0
1830;1719802800;9;-25.45;-54.83;36.0;52.0;15.0;43.0
1831;1719889200;0;-27.22;-55.83;22.0;74.0;16.0;97.0
1832;1719889200;1;-27.2;-55.78;12.0;94.0;26.0;36.0
1833;1719889200;2;-26.87;-58.32;22.0;49.0;24.0;97.0
1834;1719889200;3;-26.83;-55.32;12.0;86.0;25.0;40.0
1835;1719889200;4;-26.67;-57.13;15.0;69.0;22.0;100.0
1836;1719889200;5;-26.17;-56.35;20.0;47.0;20.0;57.0
1837;1719889200;6;-25.75;-56.43;16.0;91.0;29.0;94.0
1838;1719889200;7;-25.62;-57.13;16.0;92.0;8.0;43.0
1839;1719889200;8;-25.5;-56.4;22.0;84.0;21.0;65.0
1840;1719889200;9;-25.45;-54.83;14.0;80.0;29.0;63.0
1841;1719975600;0;-27.22;-55.83;29.0;62.0;31.0;43.0
1842;1719975600;1;-27.2;-55.78;33.0;82.0;32.0;93.0
1843;1719975600;2;-26.87;-58.32;27.0;57.0;14.0;61.0
1844;1719975600;3;-26.83;-55.32;27.0;64.0;9.0;37.0
1845;1719975600;4;-26.67;-57.13;29.0;82.0;21.0;75.0
1846;1719975600;5;-26.17;-56.35;30.0;47.0;24.0;60.0
1847;1719975600;6;-25.75;-56.43;33.0;35.0;17.0;38.0
1848;1719975600;7;-25.62;-57.13;37.0;34.0;30.0;73.0
1849;1719975600;8;-25.5;-56.4;36.0;46.0;17.0;58.0
1850;1719975600;9;-25.45;-54.83;37.0;32.0;6.0;40.0
1851;1720062000;0;-27.22;-55.83;33.0;68.0;18.0;94.0
1852;1720062000;1;-27.2;-55.78;32.0;66.0;17.0;79.0
1853;1720062000;2;-26.87;-58.32;36.0;86.0;28.0;69.0
1854;1720062000;3;-26.83;-55.32;30.0;82.0;22.0;62.0
1855;1720062000;4;-26.67;-57.13;34.0;85.0;17.0;88.0
1856;1720062000;5;-26.17;-56.35;35.0;57.0;22.0;76.0
1857;1720062000;6;-25.75;-56.43;36.0;87.0;30.0;46.0
1858;1720062000;7;-25.62;-57.13;38.0;89.0;22.0;77.0
1859;1720062000;8;-25.5;-56.4;30.0;84.0;17.0;41.0
1860;1720062000;9;-25.45;-54.83;33.0;48.0;26.0;90.0
1861;1720148400;0;-27.22;-55.83;35.0;42.0;18.0;57.0
1862;1720148400;1;-27.2;-55.78;28.0;97.0;22.0;89.0
1863;1720148400;2;-26.87;-58.32;35.0;58.0;24.0;38.0
1864;1720148400;3;-26.83;-55.32;29.0;51.0;6.0;83.0
1865;1720148400;4;-26.67;-57.13;27.0;56.0;26.0;93.0
1866;1720148400;5;-26.17;-56.35;29.0;29.0;28.0;98.0
1867;1720148400;6;-25.75;-56.43;28.0;40.0;24.0;91.0
1868;1720148400;7;-25.62;-57.13;37.0;75.0;22.0;56.0
1869;1720148400;8;-25.5;-56.4;32.0;62.0;27.0;32.0
1870;1720148400;9;-25.45;-54.83;30.0;83.0;10.0;92.0
1871;1720234800;0;-27.22;-55.83;21.0;31.0;29.0;87.0
1872;1720234800;1;-27.2;-55.78;15.0;51.0;28.0;61.0
1873;1720234800;2;-26.87;-58.32;18.0;57.0;26.0;92.0
1874;1720234800;3;-26.83;-55.32;22.0;28.0;21.0;65.0
1875;1720234800;4;-26.67;-57.13;21.0;53.0;21.0;84.0
1876;1720234800;5;-26.17;-56.35;20.0;47.0;9.0;77.0
1877;1720234800;6;-25.75;-56.43;17.0;77.0;13.0;46.0
1878;1720234800;7;-25.62;-57.13;20.0;79.0;15.0;51.0
1879;1720234800;8;-25.5;-56.4;20.0;77.0;8.0;39.0
1880;1720234800;9;-25.45;-54.83;16.0;82.0;18.0;89.0
1881;1720321200;0;-27.22;-55.83;36.0;62.0;19.0;82.0
1882;1720321200;1;-27.2;-55.78;32.0;29.0;22.0;50.0
1883;1720321200;2;-26.87;-58.32;29.0;62.0;16.0;73.0
1884;1720321200;3;-26.83;-55.32;37.0;33.0;30.0;71.0
1885;1720321200;4;-26.67;-57.13;37.0;76.0;23.0;80.0
1886;1720321200;5;-26.17;-56.35;28.0;40.0;17.0;43.0
1887;1720321200;6;-25.75;-56.43;32.0;86.0;27.0;71.0
1888;1720321200;7;-25.62;-57.13;37.0;85.0;22.0;34.0
1889;1720321200;8;-25.5;-56.4;27.0;68.0;29.0;39.0
1890;1720321200;9;-25.45;-54.83;35.0;85.0;22.0;94.0
1891;1720407600;0;-27.22;-55.83;31.0;87.0;28.0;76.0
1892;1720407600;1;-27.2;-55.78;35.0;78.0;14.0;53.0
1893;1720407600;2;-26.87;-58.32;37.0;72.0;18.0;66.0
1894;1720407600;3;-26.83;-55.32;29.0;56.0;30.0;49.0
1895;1720407600;4;-26.67;-57.13;28.0;100.0;25.0;53.0
1896;1720407600;5;-26.17;-56.35;29.0;62.0;23.0;52.0
1897;1720407600;6;-25.75;-56.43;31.0;59.0;13.0;96.0
1898;1720407600;7;-25.62;-57.13;29.0;53.0;14.0;66.0
1899;1720407600;8;-25.5;-56.4;31.0;59.0;14.0;48.0
1900;1720407600;9;-25.45;-54.83;27.0;51.0;23.0;33.0
1901;1720494000;0;-27.22;-55.83;36.0;96.0;17.0;58.0
1902;1720494000;1;-27.2;-55.78;37.0;85.0;21.0;34.0
1903;1720494000;2;-26.87;-58.32;28.0;32.0;24.0;58.0
1904;1720494000;3;-26.83;-55.32;32.0;89.0;19.0;93.0
1905;1720494000;4;-26.67;-57.13;31.0;87.0;19.0;65.0
1906;1720494000;5;-26.17;-56.35;27.0;56.0;17.0;84.0
1907;1720494000;6;-25.75;-56.43;36.0;62.0;30.0;58.0
1908;1720494000;7;-25.62;-57.13;32.0;79.0;28.0;37.0
1909;1720494000;8;-25.5;-56.4;35.0;96.0;8.0;45.0
1910;1720494000;9;-25.45;-54.83;30.0;32.0;30.0;96.0
1911;1720580400;0;-27.22;-55.83;42.0;57.0;9.0;61.0
1912;1720580400;1;-27.2;-55.78;42.0;30.0;12.0;59.0
1913;1720580400;2;-26.87;-58.32;42.0;84.0;30.0;97.0
1914;1720580400;3;-26.83;-55.32;39.0;74.0;11.0;91.0
1915;1720580400;4;-26.67;-57.13;38.0;62.0;22.0;43.0
1916;1720580400;5;-26.17;-56.35;39.0;72.0;16.0;58.0
1917;1720580400;6;-25.75;-56.43;45.0;67.0;14.0;37.0
1918;1720580400;7;-25.62;-57.13;40.0;45.0;18.0;53.0
1919;1720580400;8;-25.5;-56.4;35.0;98.0;20.0;80.0
1920;1720580400;9;-25.45;-54.83;35.0;53.0;18.0;58.0
1921;1720666800;0;-27.22;-55.83;23.0;64.0;24.0;72.0
1922;1720666800;1;-27.2;-55.78;21.0;48.0;6.0;75.0
1923;1720666800;2;-26.87;-58.32;22.0;52.0;30.0;91.0
1924;1720666800;3;-26.83;-55.32;26.0;78.0;18.0;45.0
1925;1720666800;4;-26.67;-57.13;22.0;35.0;29.0;74.0
1926;1720666800;5;-26.17;-56.35;21.0;42.0;6.0;51.0
1927;1720666800;6;-25.75;-56.43;27.0;58.0;14.0;84.0
1928;1720666800;7;-25.62;-57.13;21.0;97.0;10.0;76.0
1929;1720666800;8;-25.5;-56.4;23.0;41.0;23.0;96.0
1930;1720666800;9;-25.45;-54.83;27.0;40.0;21.0;85.0
1931;1720753200;0;-27.22;-55.83;40.0;73.0;21.0;61.0
1932;1720753200;1;-27.2;-55.78;41.0;57.0;19.0;95.0
1933;1720753200;2;-26.87;-58.32;36.0;58.0;23.0;92.0
1934;1720753200;3;-26.83;-55.32;39.0;43.0;16.0;56.0
1935;1720753200;4;-26.67;-57.13;39.0;77.0;19.0;92.0
1936;1720753200;5;-26.17;-56.35;39.0;91.0;12.0;93.0
1937;1720753200;6;-25.75;-56.43;37.0;60.0;7.0;88.0
1938;1720753200;7;-25.62;-57.13;36.0;93.0;18.0;72.0
1939;1720753200;8;-25.5;-56.4;45.0;78.0;24.0;62.0
1940;1720753200;9;-25.45;-54.83;39.0;72.0;32.0;37.0
1941;1720839600;0;-27.22;-55.83;11.0;94.0;21.0;68.0
1942;1720839600;1;-27.2;-55.78;18.0;36.0;7.0;49.0
1943;1720839600;2;-26.87;-58.32;12.0;33.0;19.0;73.0
1944;1720839600;3;-26.83;-55.32;16.0;41.0;30.0;47.0
1945;1720839600;4;-26.67;-57.13;11.0;65.0;12.0;81.0
1946;1720839600;5;-26.17;-56.35;8.0;41.0;18.0;97.0
1947;1720839600;6;-25.75;-56.43;16.0;40.0;10.0;57.0
1948;1720839600;7;-25.62;-57.13;17.0;90.0;31.0;63.0
1949;1720839600;8;-25.5;-56.4;17.0;94.0;24.0;88.0
1950;1720839600;9;-25.45;-54.83;13.0;76.0;8.0;36.0
1951;1720926000;0;-27.22;-55.83;18.0;39.0;14.0;86.0
1952;1720926000;1;-27.2;-55.78;18.0;54.0;21.0;32.0
1953;1720926000;2;-26.87;-58.32;22.0;36.0;21.0;79.0
1954;1720926000;3;-26.83;-55.32;26.0;67.0;24.0;81.0
1955;1720926000;4;-26.67;-57.13;25.0;86.0;20.0;41.0
1956;1720926000;5;-26.17;-56.35;18.0;30.0;7.0;56.0
1957;1720926000;6;-25.75;-56.43;26.0;79.0;6.0;76.0
1958;1720926000;7;-25.62;-57.13;22.0;32.0;17.0;34.0
1959;1720926000;8;-25.5;-56.4;25.0;68.0;13.0;88.0
1960;1720926000;9;-25.45;-54.83;27.0;51.0;25.0;90.0
1961;1721012400;0;-27.22;-55.83;22.0;34.0;22.0;77.0
1962;1721012400;1;-27.2;-55.78;24.0;51.0;21.0;64.0
1963;1721012400;2;-26.87;-58.32;23.0;84.0;27.0;52.0
1964;1721012400;3;-26.83;-55.32;24.0;57.0;20.0;90.0
1965;1721012400;4;-26.67;-57.13;25.0;52.0;29.0;100.0
1966;1721012400;5;-26.17;-56.35;24.0;96.0;12.0;100.0
1967;1721012400;6;-25.75;-56.43;19.0;58.0;23.0;85.0
1968;1721012400;7;-25.62;-57.13;20.0;77.0;25.0;37.0
1969;1721012400;8;-25.5;-56.4;24.0;93.0;23.0;98.0
1970;1721012400;9;-25.45;-54.83;26.0;43.0;21.0;59.0
1971;1721098800;0;-27.22;-55.83;26.0;61.0;27.0;48.0
1972;1721098800;1;-27.2;-55.78;26.0;27.0;22.0;42.0
1973;1721098800;2;-26.87;-58.32;26.0;97.0;17.0;51.0
1974;1721098800;3;-26.83;-55.32;24.0;87.0;13.0;80.0
1975;1721098800;4;-26.67;-57.13;18.0;65.0;16.0;51.0
1976;1721098800;5;-26.17;-56.35;26.0;81.0;30.0;85.0
1977;1721098800;6;-25.75;-56.43;24.0;83.0;9.0;71.0
1978;1721098800;7;-25.62;-57.13;17.0;79.0;6.0;32.0
1979;1721098800;8;-25.5;-56.4;24.0;82.0;12.0;38.0
1980;1721098800;9;-25.45;-54.83;20.0;71.0;31.0;33.0
1981;1721185200;0;-27.22;-55.83;43.0;34.0;16.0;93.0
1982;1721185200;1;-27.2;-55.78;39.0;70.0;22.0;33.0
1983;1721185200;2;-26.87;-58.32;43.0;56.0;26.0;46.0
1984;1721185200;3;-26.83;-55.32;35.0;42.0;23.0;73.0
1985;1721185200;4;-26.67;-57.13;37.0;80.0;30.0;87.0
1986;1721185200;5;-26.17;-56.35;41.0;45.0;27.0;39.0
1987;1721185200;6;-25.75;-56.43;42.0;73.0;31.0;97.0
1988;1721185200;7;-25.62;-57.13;43.0;30.0;14.0;40.0
1989;1721185200;8;-25.5;-56.4;40.0;49.0;25.0;80.0
1990;1721185200;9;-25.45;-54.83;41.0;66.0;7.0;63.0
1991;1721271600;0;-27.22;-55.83;42.0;55.0;19.0;91.0
1992;1721271600;1;-27.2;-55.78;42.0;53.0;22.0;92.0
1993;1721271600;2;-26.87;-58.32;41.0;34.0;7.0;98.0
1994;1721271600;3;-26.83;-55.32;45.0;40.0;21.0;45.0
1995;1721271600;4;-26.67;-57.13;42.0;57.0;7.0;45.0
1996;1721271600;5;-26.17;-56.35;35.0;89.0;24.0;83.0
1997;1721271600;6;-25.75;-56.43;45.0;44.0;26.0;93.0
1998;1721271600;7;-25.62;-57.13;37.0;40.0;32.0;85.0
1999;1721271600;8;-25.5;-56.4;40.0;83.0;10.0;63.0
2000;1721271600;9;-25.45;-54.83;40.0;29.0;14.0;77.0
2001;1721358000;0;-27.22;-55.83;8.0;34.0;19.0;50.0
2002;1721358000;1;-27.2;-55.78;8.0;36.0;18.0;68.0
2003;1721358000;2;-26.87;-58.32;11.0;63.0;32.0;75.0
2004;1721358000;3;-26.83;-55.32;18.0;66.0;30.0;58.0
2005;1721358000;4;-26.67;-57.13;12.0;44.0;8.0;41.0
2006;1721358000;5;-26.17;-56.35;15.0;33.0;18.0;60.0
2007;1721358000;6;-25.75;-56.43;16.0;59.0;15.0;98.0
2008;1721358000;7;-25.62;-57.13;17.0;80.0;24.0;36.0
2009;1721358000;8;-25.5;-56.4;15.0;95.0;27.0;34.0
2010;1721358000;9;-25.45;-54.83;8.0;46.0;28.0;95.0
2011;1721444400;0;-27.22;-55.83;29.0;60.0;29.0;66.0
2012;1721444400;1;-27.2;-55.78;30.0;46.0;30.0;53.0
2013;1721444400;2;-26.87;-58.32;30.0;40.0;12.0;63.0
2014;1721444400;3;-26.83;-55.32;27.0;55.0;10.0;43.0
2015;1721444400;4;-26.67;-57.13;35.0;62.0;31.0;92.0
2016;1721444400;5;-26.17;-56.35;29.0;88.0;10.0;97.0
2017;1721444400;6;-25.75;-56.43;34.0;62.0;12.0;54.0
2018;1721444400;7;-25.62;-57.13;31.0;85.0;29.0;89.0
2019;1721444400;8;-25.5;-56.4;30.0;54.0;10.0;61.0
2020;1721444400;9;-25.45;-54.83;33.0;86.0;19.0;95.0
2021;1721530800;0;-27.22;-55.83;35.0;62.0;23.0;73.0
2022;1721530800;1;-27.2;-55.78;30.0;97.0;27.0;55.0
2023;1721530800;2;-26.87;-58.32;37.0;78.0;28.0;34.0
2024;1721530800;3;-26.83;-55.32;32.0;48.0;32.0;35.0
2025;1721530800;4;-26.67;-57.13;28.0;68.0;26.0;78.0
2026;1721530800;5;-26.17;-56.35;29.0;31.0;6.0;38.0
2027;1721530800;6;-25.75;-56.43;32.0;57.0;22.0;57.0
2028;1721530800;7;-25.62;-57.13;31.0;82.0;30.0;71.0
2029;1721530800;8;-25.5;-56.4;32.0;88.0;30.0;88.0
2030;1721530800;9;-25.45;-54.83;30.0;53.0;20.0;61.0
2031;1721617200;0;-27.22;-55.83;12.0;56.0;8.0;63.0
2032;1721617200;1;-27.2;-55.78;17.0;55.0;24.0;77.0
2033;1721617200;2;-26.87;-58.32;16.0;48.0;6.0;61.0
2034;1721617200;3;-26.83;-55.32;15.0;49.0;14.0;93.0
2035;1721617200;4;-26.67;-57.13;11.0;69.0;29.0;98.0
2036;1721617200;5;-26.17;-56.35;10.0;28.0;28.0;61.0
2037;1721617200;6;-25.75;-56.43;15.0;98.0;8.0;44.0
2038;1721617200;7;-25.62;-57.13;16.0;39.0;14.0;59.0
2039;1721617200;8;-25.5;-56.4;17.0;68.0;25.0;86.0
2040;1721617200;9;-25.45;-54.83;10.0;95.0;29.0;43.0
2041;1721703600;0;-27.22;-55.83;17.0;100.0;6.0;75.0
2042;1721703600;1;-27.2;-55.78;19.0;43.0;13.0;45.0
2043;1721703600;2;-26.87;-58.32;27.0;83.0;6.0;46.0
2044;1721703600;3;-26.83;-55.32;18.0;27.0;15.0;60.0
2045;1721703600;4;-26.67;-57.13;17.0;60.0;19.0;77.0
2046;1721703600;5;-26.17;-56.35;24.0;84.0;20.0;79.0
2047;1721703600;6;-25.75;-56.43;26.0;100.0;13.0;67.0
2048;1721703600;7;-25.62;-57.13;24.0;53.0;10.0;35.0
2049;1721703600;8;-25.5;-56.4;25.0;34.0;13.0;59.0
2050;1721703600;9;-25.45;-54.83;24.0;30.0;17.0;91.0
2051;1721790000;0;-27.22;-55.83;35.0;92.0;16.0;68.0
2052;1721790000;1;-27.2;-55.78;35.0;35.0;10.0;33.0
2053;1721790000;2;-26.87;-58.32;31.0;60.0;26.0;44.0
2054;1721790000;3;-26.83;-55.32;29.0;60.0;30.0;47.0
2055;1721790000;4;-26.67;-57.13;33.0;43.0;21.0;94.0
2056;1721790000;5;-26.17;-56.35;27.0;52.0;27.0;76.0
2057;1721790000;6;-25.75;-56.43;28.0;97.0;12.0;39.0
2058;1721790000;7;-25.62;-57.13;34.0;68.0;17.0;74.0
2059;1721790000;8;-25.5;-56.4;31.0;52.0;27.0;69.0
2060;1721790000;9;-25.45;-54.83;31.0;89.0;32.0;94.0
2061;1721876400;0;-27.22;-55.83;27.0;90.0;30.0;52.0
2062;1721876400;1;-27.2;-55.78;35.0;70.0;18.0;41.0
2063;1721876400;2;-26.87;-58.32;29.0;51.0;17.0;45.0
2064;1721876400;3;-26.83;-55.32;30.0;87.0;10.0;84.0
2065;1721876400;4;-26.67;-57.13;30.0;86.0;9.0;82.0
2066;1721876400;5;-26.17;-56.35;28.0;55.0;14.0;32.0
2067;1721876400;6;-25.75;-56.43;28.0;57.0;25.0;39.0
2068;1721876400;7;-25.62;-57.13;36.0;69.0;24.0;38.0
2069;1721876400;8;-25.5;-56.4;34.0;99.0;24.0;86.0
2070;1721876400;9;-25.45;-54.83;28.0;38.0;18.0;37.0
2071;1721962800;0;-27.22;-55.83;41.0;76.0;13.0;93.0
2072;1721962800;1;-27.2;-55.78;44.0;31.0;26.0;66.0
2073;1721962800;2;-26.87;-58.32;40.0;99.0;16.0;49.0
2074;1721962800;3;-26.83;-55.32;45.0;100.0;29.0;69.0
2075;1721962800;4;-26.67;-57.13;43.0;85.0;17.0;50.0
2076;1721962800;5;-26.17;-56.35;37.0;64.0;22.0;76.0
2077;1721962800;6;-25.75;-56.43;44.0;44.0;14.0;81.0
2078;1721962800;7;-25.62;-57.13;41.0;83.0;12.0;51.0
2079;1721962800;8;-25.5;-56.4;41.0;85.0;23.0;87.0
2080;1721962800;9;-25.45;-54.83;45.0;86.0;32.0;35.0
2081;1722049200;0;-27.22;-55.83;20.0;55.0;26.0;39.0
2082;1722049200;1;-27.2;-55.78;27.0;62.0;21.0;33.0
2083;1722049200;2;-26.87;-58.32;22.0;32.0;23.0;38.0
2084;1722049200;3;-26.83;-55.32;23.0;97.0;11.0;54.0
2085;1722049200;4;-26.67;-57.13;24.0;44.0;10.0;44.0
2086;1722049200;5;-26.17;-56.35;24.0;58.0;15.0;54.0
2087;1722049200;6;-25.75;-56.43;21.0;42.0;20.0;83.0
2088;1722049200;7;-25.62;-57.13;19.0;68.0;9.0;40.0
2089;1722049200;8;-25.5;-56.4;21.0;84.0;31.0;60.0
2090;1722049200;9;-25.45;-54.83;20.0;27.0;30.0;44.0
2091;1722135600;0;-27.22;-55.83;38.0;72.0;28.0;94.0
2092;1722135600;1;-27.2;-55.78;45.0;42.0;15.0;76.0
2093;1722135600;2;-26.87;-58.32;44.0;72.0;10.0;47.0
2094;1722135600;3;-26.83;-55.32;39.0;92.0;25.0;83.0
2095;1722135600;4;-26.67;-57.13;37.0;51.0;30.0;98.0
2096;1722135600;5;-26.17;-56.35;44.0;66.0;24.0;37.0
2097;1722135600;6;-25.75;-56.43;37.0;86.0;21.0;79.0
2098;1722135600;7;-25.62;-57.13;37.0;78.0;32.0;67.0
2099;1722135600;8;-25.5;-56.4;40.0;74.0;11.0;91.0
2100;1722135600;9;-25.45;-54.83;36.0;69.0;11.0;96.0
2101;1722222000;0;-27.22;-55.83;37.0;68.0;10.0;84.0
2102;1722222000;1;-27.2;-55.78;34.0;58.0;27.0;59.0
2103;1722222000;2;-26.87;-58.32;34.0;69.0;12.0;45.0
2104;1722222000;3;-26.83;-55.32;37.0;54.0;13.0;53.0
2105;1722222000;4;-26.67;-57.13;32.0;35.0;9.0;69.0
2106;1722222000;5;-26.17;-56.35;37.0;66.0;22.0;47.0
2107;1722222000;6;-25.75;-56.43;39.0;38.0;12.0;54.0
2108;1722222000;7;-25.62;-57.13;31.0;65.0;9.0;79.0
2109;1722222000;8;-25.5;-56.4;36.0;36.0;12.0;74.0
2110;1722222000;9;-25.45;-54.83;32.0;48.0;26.0;32.0
2111;1722308400;0;-27.22;-55.83;39.0;69.0;30.0;50.0
2112;1722308400;1;-27.2;-55.78;35.0;65.0;8.0;77.0
2113;1722308400;2;-26.87;-58.32;30.0;72.0;26.0;93.0
2114;1722308400;3;-26.83;-55.32;34.0;60.0;28.0;59.0
2115;1722308400;4;-26.67;-57.13;34.0;30.0;29.0;57.0
2116;1722308400;5;-26.17;-56.35;40.0;62.0;23.0;72.0
2117;1722308400;6;-25.75;-56.43;34.0;48.0;15.0;47.0
2118;1722308400;7;-25.62;-57.13;38.0;91.0;19.0;97.0
2119;1722308400;8;-25.5;-56.4;35.0;99.0;31.0;92.0
2120;1722308400;9;-25.45;-54.83;40.0;29.0;20.0;80.0
2121;1722394800;0;-27.22;-55.83;13.0;96.0;11.0;91.0
2122;1722394800;1;-27.2;-55.78;16.0;100.0;19.0;87.0
2123;1722394800;2;-26.87;-58.32;13.0;30.0;16.0;91.0
2124;1722394800;3;-26.83;-55.32;18.0;71.0;19.0;100.0
2125;1722394800;4;-26.67;-57.13;16.0;57.0;7.0;33.0
2126;1722394800;5;-26.17;-56.35;9.0;96.0;23.0;78.0
2127;1722394800;6;-25.75;-56.43;8.0;74.0;32.0;35.0
2128;1722394800;7;-25.62;-57.13;9.0;97.0;11.0;61.0
2129;1722394800;8;-25.5;-56.4;18.0;48.0;18.0;91.0
2130;1722394800;9;-25.45;-54.83;15.0;66.0;9.0;100.0
2131;1722481200;0;-27.22;-55.83;17.0;56.0;21.0;56.0
2132;1722481200;1;-27.2;-55.78;11.0;48.0;26.0;84.0
2133;1722481200;2;-26.87;-58.32;10.0;30.0;16.0;40.0
2134;1722481200;3;-26.83;-55.32;12.0;92.0;6.0;66.0
2135;1722481200;4;-26.67;-57.13;17.0;84.0;19.0;37.0
2136;1722481200;5;-26.17;-56.35;16.0;43.0;28.0;63.0
2137;1722481200;6;-25.75;-56.43;12.0;41.0;22.0;99.0
2138;1722481200;7;-25.62;-57.13;13.0;88.0;20.0;73.0
2139;1722481200;8;-25.5;-56.4;13.0;33.0;26.0;68.0
2140;1722481200;9;-25.45;-54.83;9.0;99.0;10.0;40.0
2141;1722567600;0;-27.22;-55.83;33.0;68.0;29.0;89.0
2142;1722567600;1;-27.2;-55.78;39.0;31.0;27.0;46.0
2143;1722567600;2;-26.87;-58.32;35.0;93.0;10.0;94.0
2144;1722567600;3;-26.83;-55.32;36.0;64.0;32.0;59.0
2145;1722567600;4;-26.67;-57.13;39.0;63.0;18.0;70.0
2146;1722567600;5;-26.17;-56.35;38.0;78.0;21.0;93.0
2147;1722567600;6;-25.75;-56.43;34.0;96.0;10.0;89.0
2148;1722567600;7;-25.62;-57.13;34.0;76.0;6.0;61.0
2149;1722567600;8;-25.5;-56.4;36.0;62.0;24.0;79.0
2150;1722567600;9;-25.45;-54.83;35.0;51.0;10.0;100.0
2151;1722654000;0;-27.22;-55.83;31.0;90.0;23.0;60.0
2152;1722654000;1;-27.2;-55.78;31.0;50.0;7.0;100.0
2153;1722654000;2;-26.87;-58.32;38.0;41.0;12.0;66.0
2154;1722654000;3;-26.83;-55.32;33.0;53.0;21.0;73.0
2155;1722654000;4;-26.67;-57.13;35.0;75.0;29.0;54.0
2156;1722654000;5;-26.17;-56.35;33.0;77.0;27.0;73.0
2157;1722654000;6;-25.75;-56.43;33.0;56.0;8.0;48.0
2158;1722654000;7;-25.62;-57.13;32.0;56.0;13.0;75.0
2159;1722654000;8;-25.5;-56.4;30.0;40.0;6.0;35.0
2160;1722654000;9;-25.45;-54.83;39.0;29.0;22.0;87.0
2161;1722740400;0;-27.22;-55.83;40.0;49.0;25.0;41.0
2162;1722740400;1;-27.2;-55.78;33.0;62.0;28.0;74.0
2163;1722740400;2;-26.87;-58.32;31.0;60.0;6.0;69.0
2164;1722740400;3;-26.83;-55.32;36.0;80.0;14.0;69.0
2165;1722740400;4;-26.67;-57.13;35.0;35.0;9.0;100.0
2166;1722740400;5;-26.17;-56.35;34.0;82.0;8.0;56.0
2167;1722740400;6;-25.75;-56.43;40.0;73.0;18.0;49.0
2168;1722740400;7;-25.62;-57.13;39.0;76.0;29.0;79.0
2169;1722740400;8;-25.5;-56.4;32.0;87.0;8.0;39.0
2170;1722740400;9;-25.45;-54.83;32.0;83.0;23.0;88.0
2171;1722826800;0;-27.22;-55.83;45.0;57.0;27.0;42.0
2172;1722826800;1;-27.2;-55.78;45.0;29.0;8.0;73.0
2173;1722826800;2;-26.87;-58.32;41.0;96.0;21.0;40.0
2174;1722826800;3;-26.83;-55.32;44.0;35.0;21.0;34.0
2175;1722826800;4;-26.67;-57.13;45.0;63.0;10.0;78.0
2176;1722826800;5;-26.17;-56.35;39.0;76.0;21.0;62.0
2177;1722826800;6;-25.75;-56.43;36.0;65.0;7.0;100.0
2178;1722826800;7;-25.62;-57.13;41.0;32.0;27.0;60.0
2179;1722826800;8;-25.5;-56.4;43.0;78.0;13.0;94.0
2180;1722826800;9;-25.45;-54.83;37.0;90.0;32.0;91.0
2181;1722913200;0;-27.22;-55.83;27.0;80.0;20.0;64.0
2182;1722913200;1;-27.2;-55.78;25.0;74.0;20.0;59.0
2183;1722913200;2;-26.87;-58.32;21.0;79.0;32.0;99.0
2184;1722913200;3;-26.83;-55.32;29.0;67.0;20.0;33.0
2185;1722913200;4;-26.67;-57.13;29.0;93.0;31.0;70.0
2186;1722913200;5;-26.17;-56.35;24.0;58.0;21.0;32.0
2187;1722913200;6;-25.75;-56.43;28.0;33.0;31.0;62.0
2188;1722913200;7;-25.62;-57.13;30.0;80.0;28.0;88.0
2189;1722913200;8;-25.5;-56.4;30.0;88.0;8.0;43.0
2190;1722913200;9;-25.45;-54.83;27.0;79.0;13.0;97.0
2191;1722999600;0;-27.22;-55.83;35.0;52.0;11.0;40.0
2192;1722999600;1;-27.2;-55.78;33.0;40.0;18.0;32.0
2193;1722999600;2;-26.87;-58.32;33.0;63.0;10.0;92.0
2194;1722999600;3;-26.83;-55.32;34.0;75.0;14.0;36.0
2195;1722999600;4;-26.67;-57.13;35.0;84.0;27.0;87.0
2196;1722999600;5;-26.17;-56.35;30.0;30.0;27.0;84.0
2197;1722999600;6;-25.75;-56.43;37.0;77.0;13.0;95.0
2198;1722999600;7;-25.62;-57.13;40.0;70.0;28.0;91.0
2199;1722999600;8;-25.5;-56.4;31.0;67.0;7.0;68.0
2200;1722999600;9;-25.45;-54.83;33.0;76.0;13.0;54.0
2201;1723086000;0;-27.22;-55.83;40.0;64.0;12.0;66.0
2202;1723086000;1;-27.2;-55.78;33.0;41.0;19.0;40.0
2203;1723086000;2;-26.87;-58.32;32.0;84.0;32.0;34.0
2204;1723086000;3;-26.83;-55.32;36.0;84.0;10.0;35.0
2205;1723086000;4;-26.67;-57.13;37.0;30.0;11.0;64.0
2206;1723086000;5;-26.17;-56.35;31.0;77.0;18.0;66.0
2207;1723086000;6;-25.75;-56.43;34.0;30.0;22.0;94.0
2208;1723086000;7;-25.62;-57.13;40.0;87.0;31.0;69.0
2209;1723086000;8;-25.5;-56.4;36.0;100.0;30.0;100.0
2210;1723086000;9;-25.45;-54.83;31.0;100.0;14.0;54.0
2211;1723172400;0;-27.22;-55.83;33.0;48.0;8.0;51.0
